## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-07-28T20:59:16.510Z  / File Creation Date = Date for Citation
#CITATION: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31682819. Accessed 2025-07-28."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_20250701T000000Z_20250702T000000Z-clean_MinMax1minute_CSV_META.xml  / Metadata file name
#SEARCHID:  51625886                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113000                         / Latitude North
#LONGITUDE:  -105.064500                         / Longitude East
#DEPTH:         9.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    1  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2025-07-01T00:00:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7128"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7128                        / Device Code of Device 1
#DEVID1:    23830                                / Device ID of Device 1
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2025-07-01T00:00:00.000Z             / Data Start Time
#DATETO:    2025-07-02T00:00:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2024-03-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#RESAMPPRD: 60                                   / Resample Period (s)
#RESAMPTYP: Min/Max                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Minimum and maximum values within resample period  / Resample Description
#TOTSAMPLE: 1440                                 / Samples in File
#TOTSMPEXP: 1440                                 / Samples expected
#DPOPTGAPS: None  / Data Gaps: None - Do not fill gaps 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Conductivity Count", "Conductivity Max Value", "Conductivity Max Date", "Conductivity Max QC Flag", "Conductivity Min Value", "Conductivity Min Date", "Conductivity Min QC Flag", "Density Count", "Density Max Value", "Density Max Date", "Density Max QC Flag", "Density Min Value", "Density Min Date", "Density Min QC Flag", "Depth Count", "Depth Max Value", "Depth Max Date", "Depth Max QC Flag", "Depth Min Value", "Depth Min Date", "Depth Min QC Flag", "Practical Salinity Count", "Practical Salinity Max Value", "Practical Salinity Max Date", "Practical Salinity Max QC Flag", "Practical Salinity Min Value", "Practical Salinity Min Date", "Practical Salinity Min QC Flag", "Pressure Count", "Pressure Max Value", "Pressure Max Date", "Pressure Max QC Flag", "Pressure Min Value", "Pressure Min Date", "Pressure Min QC Flag", "Sigma-t Count", "Sigma-t Max Value", "Sigma-t Max Date", "Sigma-t Max QC Flag", "Sigma-t Min Value", "Sigma-t Min Date", "Sigma-t Min QC Flag", "Sigma-theta (0 dbar) Count", "Sigma-theta (0 dbar) Max Value", "Sigma-theta (0 dbar) Max Date", "Sigma-theta (0 dbar) Max QC Flag", "Sigma-theta (0 dbar) Min Value", "Sigma-theta (0 dbar) Min Date", "Sigma-theta (0 dbar) Min QC Flag", "Sound Speed Count", "Sound Speed Max Value", "Sound Speed Max Date", "Sound Speed Max QC Flag", "Sound Speed Min Value", "Sound Speed Min Date", "Sound Speed Min QC Flag", "Temperature Count", "Temperature Max Value", "Temperature Max Date", "Temperature Max QC Flag", "Temperature Min Value", "Temperature Min Date", "Temperature Min QC Flag"
## END HEADER
2025-07-01T00:10:30.000Z, 60, 2.38934, 2025-07-01T00:10:59.221Z, 1, 2.38772, 2025-07-01T00:10:19.222Z, 1, 60, 1022.5487155, 2025-07-01T00:10:15.222Z, 1, 1022.541334474, 2025-07-01T00:10:29.222Z, 1, 60, 9.5, 2025-07-01T00:10:59.221Z, 1, 9.5, 2025-07-01T00:10:59.221Z, 1, 60, 28.0612, 2025-07-01T00:10:15.222Z, 1, 28.0523, 2025-07-01T00:10:29.222Z, 1, 60, 9.597, 2025-07-01T00:10:02.227Z, 1, 9.593, 2025-07-01T00:10:50.221Z, 1, 60, 22.50249521, 2025-07-01T00:10:15.222Z, 1, 22.495110459, 2025-07-01T00:10:29.222Z, 1, 60, 22.502503184, 2025-07-01T00:10:15.222Z, 1, 22.495118461, 2025-07-01T00:10:29.222Z, 1, 60, 1440.949, 2025-07-01T00:10:59.221Z, 1, 1440.845, 2025-07-01T00:10:19.222Z, 1, 60, 0.2001, 2025-07-01T00:10:59.221Z, 1, 0.1768, 2025-07-01T00:10:00.221Z, 1
2025-07-01T00:11:30.000Z, 60, 2.39074, 2025-07-01T00:11:52.221Z, 1, 2.38893, 2025-07-01T00:11:10.221Z, 1, 60, 1022.545835478, 2025-07-01T00:11:08.221Z, 1, 1022.517741186, 2025-07-01T00:11:34.221Z, 1, 60, 9.5, 2025-07-01T00:11:59.223Z, 1, 9.49, 2025-07-01T00:11:57.220Z, 1, 60, 28.0583, 2025-07-01T00:11:08.221Z, 1, 28.0254, 2025-07-01T00:11:34.221Z, 1, 60, 9.594, 2025-07-01T00:11:37.220Z, 1, 9.591, 2025-07-01T00:11:57.220Z, 1, 60, 22.49962431, 2025-07-01T00:11:08.221Z, 1, 22.471545358, 2025-07-01T00:11:34.221Z, 1, 60, 22.499632377, 2025-07-01T00:11:08.221Z, 1, 22.471553665, 2025-07-01T00:11:34.221Z, 1, 60, 1441.088, 2025-07-01T00:11:34.221Z, 1, 1440.919, 2025-07-01T00:11:09.226Z, 1, 60, 0.2387, 2025-07-01T00:11:34.221Z, 1, 0.1931, 2025-07-01T00:11:08.221Z, 1
2025-07-01T00:12:30.000Z, 60, 2.3956, 2025-07-01T00:12:59.220Z, 1, 2.39053, 2025-07-01T00:12:16.225Z, 1, 60, 1022.543557079, 2025-07-01T00:12:59.220Z, 1, 1022.519291092, 2025-07-01T00:12:11.220Z, 1, 60, 9.5, 2025-07-01T00:12:20.222Z, 1, 9.49, 2025-07-01T00:12:59.220Z, 1, 60, 28.0595, 2025-07-01T00:12:59.220Z, 1, 28.0278, 2025-07-01T00:12:11.220Z, 1, 60, 9.592, 2025-07-01T00:12:20.222Z, 1, 9.59, 2025-07-01T00:12:59.220Z, 1, 60, 22.497387042, 2025-07-01T00:12:59.220Z, 1, 22.473103393, 2025-07-01T00:12:11.220Z, 1, 60, 22.497395689, 2025-07-01T00:12:59.220Z, 1, 22.47311177, 2025-07-01T00:12:11.220Z, 1, 60, 1441.386, 2025-07-01T00:12:55.220Z, 1, 1441.036, 2025-07-01T00:12:03.237Z, 1, 60, 0.2967, 2025-07-01T00:12:55.220Z, 1, 0.2188, 2025-07-01T00:12:03.237Z, 1
2025-07-01T00:13:30.000Z, 60, 2.4035, 2025-07-01T00:13:57.219Z, 1, 2.39435, 2025-07-01T00:13:26.219Z, 1, 60, 1022.599475709, 2025-07-01T00:13:59.219Z, 1, 1022.535715311, 2025-07-01T00:13:04.219Z, 1, 60, 9.49, 2025-07-01T00:13:59.219Z, 1, 9.49, 2025-07-01T00:13:59.219Z, 1, 60, 28.1304, 2025-07-01T00:13:59.219Z, 1, 28.0501, 2025-07-01T00:13:04.219Z, 1, 60, 9.591, 2025-07-01T00:13:06.222Z, 1, 9.587, 2025-07-01T00:13:44.224Z, 1, 60, 22.55332563, 2025-07-01T00:13:59.219Z, 1, 22.489546695, 2025-07-01T00:13:04.219Z, 1, 60, 22.553334585, 2025-07-01T00:13:59.219Z, 1, 22.489555378, 2025-07-01T00:13:04.219Z, 1, 60, 1441.649, 2025-07-01T00:13:54.234Z, 1, 1441.246, 2025-07-01T00:13:22.220Z, 1, 60, 0.3346, 2025-07-01T00:13:54.234Z, 1, 0.258, 2025-07-01T00:13:22.220Z, 1
2025-07-01T00:14:30.000Z, 60, 2.40331, 2025-07-01T00:14:00.220Z, 1, 2.39671, 2025-07-01T00:14:59.222Z, 1, 60, 1022.73594168, 2025-07-01T00:14:59.222Z, 1, 1022.60204724, 2025-07-01T00:14:00.220Z, 1, 60, 9.49, 2025-07-01T00:14:59.222Z, 1, 9.49, 2025-07-01T00:14:59.222Z, 1, 60, 28.2883, 2025-07-01T00:14:59.222Z, 1, 28.1334, 2025-07-01T00:14:00.220Z, 1, 60, 9.589, 2025-07-01T00:14:37.219Z, 1, 9.586, 2025-07-01T00:14:57.219Z, 1, 60, 22.689737254, 2025-07-01T00:14:59.222Z, 1, 22.555900949, 2025-07-01T00:14:00.220Z, 1, 60, 22.689744755, 2025-07-01T00:14:59.222Z, 1, 22.555909879, 2025-07-01T00:14:00.220Z, 1, 60, 1441.571, 2025-07-01T00:14:00.220Z, 1, 1440.564, 2025-07-01T00:14:59.222Z, 1, 60, 0.3119, 2025-07-01T00:14:00.220Z, 1, 0.0511, 2025-07-01T00:14:59.222Z, 1
2025-07-01T00:15:30.000Z, 60, 2.39663, 2025-07-01T00:15:00.219Z, 1, 2.38743, 2025-07-01T00:15:59.219Z, 1, 60, 1022.801132657, 2025-07-01T00:15:58.223Z, 1, 1022.738665976, 2025-07-01T00:15:00.219Z, 1, 60, 9.49, 2025-07-01T00:15:59.219Z, 1, 9.49, 2025-07-01T00:15:59.219Z, 1, 60, 28.3609, 2025-07-01T00:15:58.223Z, 1, 28.2915, 2025-07-01T00:15:00.219Z, 1, 60, 9.588, 2025-07-01T00:15:09.219Z, 1, 9.584, 2025-07-01T00:15:44.218Z, 1, 60, 22.754878078, 2025-07-01T00:15:58.223Z, 1, 22.692465321, 2025-07-01T00:15:00.219Z, 1, 60, 22.754884462, 2025-07-01T00:15:58.223Z, 1, 22.692472799, 2025-07-01T00:15:00.219Z, 1, 60, 1440.547, 2025-07-01T00:15:00.219Z, 1, 1439.687, 2025-07-01T00:15:58.223Z, 1, 60, 0.0466, 2025-07-01T00:15:00.219Z, 1, -0.1569, 2025-07-01T00:15:58.223Z, 1
2025-07-01T00:16:30.000Z, 60, 2.38734, 2025-07-01T00:16:00.218Z, 1, 2.37665, 2025-07-01T00:16:59.217Z, 1, 60, 1022.836440304, 2025-07-01T00:16:57.218Z, 1, 1022.795539594, 2025-07-01T00:16:00.218Z, 1, 60, 9.49, 2025-07-01T00:16:59.217Z, 1, 9.49, 2025-07-01T00:16:59.217Z, 1, 60, 28.398, 2025-07-01T00:16:57.218Z, 1, 28.3542, 2025-07-01T00:16:00.218Z, 1, 60, 9.586, 2025-07-01T00:16:06.221Z, 1, 9.583, 2025-07-01T00:16:58.218Z, 1, 60, 22.790144337, 2025-07-01T00:16:57.218Z, 1, 22.749291043, 2025-07-01T00:16:00.218Z, 1, 60, 22.790149775, 2025-07-01T00:16:57.218Z, 1, 22.749297451, 2025-07-01T00:16:00.218Z, 1, 60, 1439.706, 2025-07-01T00:16:00.218Z, 1, 1438.845, 2025-07-01T00:16:59.217Z, 1, 60, -0.1509, 2025-07-01T00:16:00.218Z, 1, -0.346, 2025-07-01T00:16:59.217Z, 1
2025-07-01T00:17:30.000Z, 60, 2.37668, 2025-07-01T00:17:00.218Z, 1, 2.3692, 2025-07-01T00:17:54.217Z, 1, 60, 1022.852890369, 2025-07-01T00:17:38.220Z, 1, 1022.831406903, 2025-07-01T00:17:21.217Z, 1, 60, 9.49, 2025-07-01T00:17:59.234Z, 1, 9.49, 2025-07-01T00:17:59.234Z, 1, 60, 28.4146, 2025-07-01T00:17:35.217Z, 1, 28.3899, 2025-07-01T00:17:21.217Z, 1, 60, 9.585, 2025-07-01T00:17:15.217Z, 1, 9.582, 2025-07-01T00:17:59.234Z, 1, 60, 22.806570365, 2025-07-01T00:17:38.220Z, 1, 22.785098877, 2025-07-01T00:17:21.217Z, 1, 60, 22.806575224, 2025-07-01T00:17:38.220Z, 1, 22.785104026, 2025-07-01T00:17:21.217Z, 1, 60, 1438.84, 2025-07-01T00:17:01.218Z, 1, 1438.299, 2025-07-01T00:17:54.217Z, 1, 60, -0.3467, 2025-07-01T00:17:01.218Z, 1, -0.4659, 2025-07-01T00:17:54.217Z, 1
2025-07-01T00:18:30.000Z, 60, 2.36935, 2025-07-01T00:18:00.217Z, 1, 2.36811, 2025-07-01T00:18:12.222Z, 1, 60, 1022.853550333, 2025-07-01T00:18:51.217Z, 1, 1022.846793543, 2025-07-01T00:18:14.217Z, 1, 60, 9.49, 2025-07-01T00:18:43.231Z, 1, 9.48, 2025-07-01T00:18:59.217Z, 1, 60, 28.4146, 2025-07-01T00:18:51.217Z, 1, 28.4063, 2025-07-01T00:18:14.217Z, 1, 60, 9.583, 2025-07-01T00:18:05.217Z, 1, 9.58, 2025-07-01T00:18:59.217Z, 1, 60, 22.807234254, 2025-07-01T00:18:51.217Z, 1, 22.800467806, 2025-07-01T00:18:14.217Z, 1, 60, 22.807239017, 2025-07-01T00:18:51.217Z, 1, 22.800472573, 2025-07-01T00:18:14.217Z, 1, 60, 1438.316, 2025-07-01T00:18:01.217Z, 1, 1438.241, 2025-07-01T00:18:12.222Z, 1, 60, -0.4615, 2025-07-01T00:18:01.217Z, 1, -0.4775, 2025-07-01T00:18:57.216Z, 1
2025-07-01T00:19:30.000Z, 60, 2.3704, 2025-07-01T00:19:57.216Z, 1, 2.36845, 2025-07-01T00:19:12.216Z, 1, 60, 1022.86104, 2025-07-01T00:19:54.216Z, 1, 1022.851789169, 2025-07-01T00:19:12.216Z, 1, 60, 9.49, 2025-07-01T00:19:18.216Z, 1, 9.48, 2025-07-01T00:19:59.215Z, 1, 60, 28.4243, 2025-07-01T00:19:54.216Z, 1, 28.4124, 2025-07-01T00:19:12.216Z, 1, 60, 9.582, 2025-07-01T00:19:18.216Z, 1, 9.579, 2025-07-01T00:19:55.216Z, 1, 60, 22.814728655, 2025-07-01T00:19:54.216Z, 1, 22.805472724, 2025-07-01T00:19:12.216Z, 1, 60, 22.814733493, 2025-07-01T00:19:54.216Z, 1, 22.805477482, 2025-07-01T00:19:12.216Z, 1, 60, 1438.363, 2025-07-01T00:19:57.216Z, 1, 1438.23, 2025-07-01T00:19:11.216Z, 1, 60, -0.4535, 2025-07-01T00:19:57.216Z, 1, -0.482, 2025-07-01T00:19:11.216Z, 1
2025-07-01T00:20:30.000Z, 60, 2.37211, 2025-07-01T00:20:40.216Z, 1, 2.36994, 2025-07-01T00:20:01.215Z, 1, 60, 1022.862492928, 2025-07-01T00:20:50.215Z, 1, 1022.853446484, 2025-07-01T00:20:00.216Z, 1, 60, 9.48, 2025-07-01T00:20:59.218Z, 1, 9.48, 2025-07-01T00:20:59.218Z, 1, 60, 28.4267, 2025-07-01T00:20:50.215Z, 1, 28.4151, 2025-07-01T00:20:00.216Z, 1, 60, 9.581, 2025-07-01T00:20:27.216Z, 1, 9.578, 2025-07-01T00:20:55.216Z, 1, 60, 22.816192018, 2025-07-01T00:20:50.215Z, 1, 22.807140981, 2025-07-01T00:20:00.216Z, 1, 60, 22.816196947, 2025-07-01T00:20:50.215Z, 1, 22.807145837, 2025-07-01T00:20:00.216Z, 1, 60, 1438.468, 2025-07-01T00:20:39.215Z, 1, 1438.317, 2025-07-01T00:20:02.215Z, 1, 60, -0.432, 2025-07-01T00:20:39.215Z, 1, -0.4651, 2025-07-01T00:20:02.215Z, 1
2025-07-01T00:21:30.000Z, 60, 2.37149, 2025-07-01T00:21:00.215Z, 1, 2.36906, 2025-07-01T00:21:42.215Z, 1, 60, 1022.862582144, 2025-07-01T00:21:18.215Z, 1, 1022.854021753, 2025-07-01T00:21:02.215Z, 1, 60, 9.48, 2025-07-01T00:21:59.215Z, 1, 9.48, 2025-07-01T00:21:59.215Z, 1, 60, 28.4263, 2025-07-01T00:21:19.228Z, 1, 28.4155, 2025-07-01T00:21:41.231Z, 1, 60, 9.58, 2025-07-01T00:21:02.215Z, 1, 9.577, 2025-07-01T00:21:59.215Z, 1, 60, 22.816281351, 2025-07-01T00:21:18.215Z, 1, 22.80771599, 2025-07-01T00:21:02.215Z, 1, 60, 22.816286202, 2025-07-01T00:21:18.215Z, 1, 22.807720923, 2025-07-01T00:21:02.215Z, 1, 60, 1438.416, 2025-07-01T00:21:00.215Z, 1, 1438.273, 2025-07-01T00:21:42.215Z, 1, 60, -0.4431, 2025-07-01T00:21:02.215Z, 1, -0.4727, 2025-07-01T00:21:42.215Z, 1
2025-07-01T00:22:30.000Z, 60, 2.37485, 2025-07-01T00:22:59.215Z, 1, 2.36854, 2025-07-01T00:22:29.215Z, 1, 60, 1022.87910351, 2025-07-01T00:22:43.215Z, 1, 1022.857055946, 2025-07-01T00:22:06.217Z, 1, 60, 9.48, 2025-07-01T00:22:59.215Z, 1, 9.48, 2025-07-01T00:22:59.215Z, 1, 60, 28.4474, 2025-07-01T00:22:43.215Z, 1, 28.4193, 2025-07-01T00:22:06.217Z, 1, 60, 9.578, 2025-07-01T00:22:45.214Z, 1, 9.576, 2025-07-01T00:22:59.215Z, 1, 60, 22.832815095, 2025-07-01T00:22:43.215Z, 1, 22.810757901, 2025-07-01T00:22:06.217Z, 1, 60, 22.832820064, 2025-07-01T00:22:43.215Z, 1, 22.810762719, 2025-07-01T00:22:06.217Z, 1, 60, 1438.566, 2025-07-01T00:22:59.215Z, 1, 1438.214, 2025-07-01T00:22:29.215Z, 1, 60, -0.4177, 2025-07-01T00:22:59.215Z, 1, -0.4872, 2025-07-01T00:22:30.215Z, 1
2025-07-01T00:23:30.000Z, 60, 2.37533, 2025-07-01T00:23:59.217Z, 1, 2.3741, 2025-07-01T00:23:08.214Z, 1, 60, 1022.879628447, 2025-07-01T00:23:59.217Z, 1, 1022.871143284, 2025-07-01T00:23:03.214Z, 1, 60, 9.48, 2025-07-01T00:23:59.217Z, 1, 9.48, 2025-07-01T00:23:59.217Z, 1, 60, 28.4488, 2025-07-01T00:23:59.217Z, 1, 28.4383, 2025-07-01T00:23:03.214Z, 1, 60, 9.577, 2025-07-01T00:23:21.214Z, 1, 9.574, 2025-07-01T00:23:48.214Z, 1, 60, 22.833356396, 2025-07-01T00:23:59.217Z, 1, 22.824860857, 2025-07-01T00:23:03.214Z, 1, 60, 22.833361476, 2025-07-01T00:23:59.217Z, 1, 22.824865929, 2025-07-01T00:23:03.214Z, 1, 60, 1438.57, 2025-07-01T00:23:57.214Z, 1, 1438.506, 2025-07-01T00:23:08.214Z, 1, 60, -0.4178, 2025-07-01T00:23:00.214Z, 1, -0.431, 2025-07-01T00:23:08.214Z, 1
2025-07-01T00:24:30.000Z, 60, 2.37657, 2025-07-01T00:24:55.213Z, 1, 2.3752, 2025-07-01T00:24:05.214Z, 1, 60, 1022.885101511, 2025-07-01T00:24:53.213Z, 1, 1022.879841461, 2025-07-01T00:24:03.213Z, 1, 60, 9.48, 2025-07-01T00:24:59.214Z, 1, 9.48, 2025-07-01T00:24:59.214Z, 1, 60, 28.4559, 2025-07-01T00:24:53.213Z, 1, 28.449, 2025-07-01T00:24:03.213Z, 1, 60, 9.575, 2025-07-01T00:24:51.214Z, 1, 9.573, 2025-07-01T00:24:58.219Z, 1, 60, 22.838842463, 2025-07-01T00:24:53.213Z, 1, 22.833568862, 2025-07-01T00:24:03.213Z, 1, 60, 22.838847597, 2025-07-01T00:24:53.213Z, 1, 22.833573933, 2025-07-01T00:24:03.213Z, 1, 60, 1438.626, 2025-07-01T00:24:57.213Z, 1, 1438.554, 2025-07-01T00:24:05.214Z, 1, 60, -0.4086, 2025-07-01T00:24:57.213Z, 1, -0.4228, 2025-07-01T00:24:05.214Z, 1
2025-07-01T00:25:30.000Z, 60, 2.37766, 2025-07-01T00:25:59.213Z, 1, 2.37636, 2025-07-01T00:25:08.213Z, 1, 60, 1022.88633841, 2025-07-01T00:25:59.213Z, 1, 1022.87979184, 2025-07-01T00:25:13.213Z, 1, 60, 9.48, 2025-07-01T00:25:59.213Z, 1, 9.48, 2025-07-01T00:25:59.213Z, 1, 60, 28.4579, 2025-07-01T00:25:59.213Z, 1, 28.4495, 2025-07-01T00:25:13.213Z, 1, 60, 9.574, 2025-07-01T00:25:18.213Z, 1, 9.572, 2025-07-01T00:25:58.213Z, 1, 60, 22.840083634, 2025-07-01T00:25:59.213Z, 1, 22.833533795, 2025-07-01T00:25:13.213Z, 1, 60, 22.84008884, 2025-07-01T00:25:59.213Z, 1, 22.833538948, 2025-07-01T00:25:13.213Z, 1, 60, 1438.691, 2025-07-01T00:25:54.213Z, 1, 1438.621, 2025-07-01T00:25:04.214Z, 1, 60, -0.3956, 2025-07-01T00:25:54.213Z, 1, -0.4095, 2025-07-01T00:25:02.228Z, 1
2025-07-01T00:26:30.000Z, 60, 2.37856, 2025-07-01T00:26:59.214Z, 1, 2.37734, 2025-07-01T00:26:10.212Z, 1, 60, 1022.887165062, 2025-07-01T00:26:01.213Z, 1, 1022.882438259, 2025-07-01T00:26:57.212Z, 1, 60, 9.48, 2025-07-01T00:26:46.212Z, 1, 9.47, 2025-07-01T00:26:59.214Z, 1, 60, 28.4589, 2025-07-01T00:26:02.213Z, 1, 28.4536, 2025-07-01T00:26:57.212Z, 1, 60, 9.573, 2025-07-01T00:26:26.217Z, 1, 9.57, 2025-07-01T00:26:57.212Z, 1, 60, 22.840910163, 2025-07-01T00:26:02.213Z, 1, 22.836202068, 2025-07-01T00:26:57.212Z, 1, 60, 22.840915366, 2025-07-01T00:26:01.213Z, 1, 22.836207344, 2025-07-01T00:26:57.212Z, 1, 60, 1438.75, 2025-07-01T00:26:57.212Z, 1, 1438.677, 2025-07-01T00:26:11.213Z, 1, 60, -0.3823, 2025-07-01T00:26:57.212Z, 1, -0.3983, 2025-07-01T00:26:11.213Z, 1
2025-07-01T00:27:30.000Z, 60, 2.37965, 2025-07-01T00:27:49.211Z, 1, 2.37858, 2025-07-01T00:27:02.212Z, 1, 60, 1022.891434234, 2025-07-01T00:27:31.212Z, 1, 1022.879104472, 2025-07-01T00:27:59.213Z, 1, 60, 9.48, 2025-07-01T00:27:06.213Z, 1, 9.47, 2025-07-01T00:27:59.213Z, 1, 60, 28.4648, 2025-07-01T00:27:31.212Z, 1, 28.45, 2025-07-01T00:27:59.213Z, 1, 60, 9.572, 2025-07-01T00:27:06.213Z, 1, 9.568, 2025-07-01T00:27:55.211Z, 1, 60, 22.845204267, 2025-07-01T00:27:31.212Z, 1, 22.832877318, 2025-07-01T00:27:59.213Z, 1, 60, 22.845209563, 2025-07-01T00:27:31.212Z, 1, 22.832882668, 2025-07-01T00:27:59.213Z, 1, 60, 1438.838, 2025-07-01T00:27:49.211Z, 1, 1438.74, 2025-07-01T00:27:13.212Z, 1, 60, -0.3632, 2025-07-01T00:27:49.211Z, 1, -0.3875, 2025-07-01T00:27:13.212Z, 1
2025-07-01T00:28:30.000Z, 60, 2.37948, 2025-07-01T00:28:36.211Z, 1, 2.37824, 2025-07-01T00:28:59.210Z, 1, 60, 1022.885396188, 2025-07-01T00:28:07.212Z, 1, 1022.875965107, 2025-07-01T00:28:54.211Z, 1, 60, 9.47, 2025-07-01T00:28:59.210Z, 1, 9.47, 2025-07-01T00:28:59.210Z, 1, 60, 28.4576, 2025-07-01T00:28:07.212Z, 1, 28.4459, 2025-07-01T00:28:54.211Z, 1, 60, 9.57, 2025-07-01T00:28:19.216Z, 1, 9.567, 2025-07-01T00:28:58.211Z, 1, 60, 22.839168016, 2025-07-01T00:28:07.212Z, 1, 22.829740567, 2025-07-01T00:28:54.211Z, 1, 60, 22.839173345, 2025-07-01T00:28:07.212Z, 1, 22.829745878, 2025-07-01T00:28:54.211Z, 1, 60, 1438.83, 2025-07-01T00:28:37.211Z, 1, 1438.76, 2025-07-01T00:28:59.210Z, 1, 60, -0.3637, 2025-07-01T00:28:01.211Z, 1, -0.3786, 2025-07-01T00:28:59.210Z, 1
2025-07-01T00:29:30.000Z, 60, 2.37851, 2025-07-01T00:29:28.217Z, 1, 2.37798, 2025-07-01T00:29:46.217Z, 1, 60, 1022.890441298, 2025-07-01T00:29:31.217Z, 1, 1022.878227972, 2025-07-01T00:29:00.211Z, 1, 60, 9.47, 2025-07-01T00:29:59.219Z, 1, 9.47, 2025-07-01T00:29:59.219Z, 1, 60, 28.4632, 2025-07-01T00:29:31.217Z, 1, 28.4485, 2025-07-01T00:29:00.211Z, 1, 60, 9.569, 2025-07-01T00:29:04.213Z, 1, 9.565, 2025-07-01T00:29:53.217Z, 1, 60, 22.844227106, 2025-07-01T00:29:31.217Z, 1, 22.832001901, 2025-07-01T00:29:00.211Z, 1, 60, 22.844232339, 2025-07-01T00:29:31.217Z, 1, 22.832007185, 2025-07-01T00:29:00.211Z, 1, 60, 1438.758, 2025-07-01T00:29:00.211Z, 1, 1438.711, 2025-07-01T00:29:34.220Z, 1, 60, -0.3793, 2025-07-01T00:29:00.211Z, 1, -0.3929, 2025-07-01T00:29:33.217Z, 1
2025-07-01T00:30:30.000Z, 60, 2.37925, 2025-07-01T00:30:51.216Z, 1, 2.37809, 2025-07-01T00:30:05.217Z, 1, 60, 1022.886782666, 2025-07-01T00:30:52.216Z, 1, 1022.878689186, 2025-07-01T00:30:05.217Z, 1, 60, 9.47, 2025-07-01T00:30:59.216Z, 1, 9.47, 2025-07-01T00:30:59.216Z, 1, 60, 28.4592, 2025-07-01T00:30:55.216Z, 1, 28.449, 2025-07-01T00:30:05.217Z, 1, 60, 9.567, 2025-07-01T00:30:01.220Z, 1, 9.563, 2025-07-01T00:30:55.216Z, 1, 60, 22.840578235, 2025-07-01T00:30:55.216Z, 1, 22.832476878, 2025-07-01T00:30:05.217Z, 1, 60, 22.84058354, 2025-07-01T00:30:55.216Z, 1, 22.832482148, 2025-07-01T00:30:05.217Z, 1, 60, 1438.786, 2025-07-01T00:30:49.217Z, 1, 1438.738, 2025-07-01T00:30:00.217Z, 1, 60, -0.3756, 2025-07-01T00:30:43.217Z, 1, -0.3849, 2025-07-01T00:30:00.217Z, 1
